VazzVegas,3304,48
VazzVegas,4456,58
russelguppy,6245,2
russelguppy,6246,1
russelguppy,6247,1
russelguppy,1273,2
russelguppy,886,1
russelguppy,851,1
russelguppy,6053,40
ff_pennysticks,6053,40
ff_pennysticks,4788,20
ff_pennysticks,956,8
luffybuggy,3304,48
luffybuggy,4456,58
twyz,6053,40
twyz,808,9
twyz,1743,12
twyz,1747,12
twyz,992,12
twyz,2742,6
stgermain,6441,6
stgermain,5731,6
stgermain,5731,6
