_MK_,MK34567,Roo Kids On The Block,296,6457,6753,13,78,91,617,1693,4352,31
AmbaLaBamba,x-Kohaku,Dabaholics Anonymous,216,7746,7962,4,125,129,740,1821,5272,35
AppleKratue,AppleKratue,My Waifu Is Still Better Than Yours,115,7022,7137,4,127,131,540,1759,4707,32
Arturia,syaoran369,My Waifu Is Still Better Than Yours,404,20203,20607,1,397,398,1640,4920,13649,70
Ashbo82,Bungles--Finger,My Drinking Team Has A Trophy Problem,256,7802,8058,11,163,174,1086,1871,4927,39
AshtimusPrime,Asher1985,Game of Moans: The Second Coming,42,8618,8660,1,139,140,769,2171,5580,37
Attack-Trik,Attack-Trik,Professor V.J. Cornucopia's Fantastic Foodmagorium and Great American Steakery,221,12246,12467,5,192,197,909,3056,8305,46
Azoth658,Azoth658,Game of Moans: The Second Coming,205,15778,15983,7,189,196,1162,3360,11265,54
Bic80,Bic80,The Backdoor Bandits,182,11746,11928,5,210,215,1120,3151,7442,47
bigdrama,bigdrama,Professor V.J. Cornucopia's Fantastic Foodmagorium and Great American Steakery,306,13138,13444,10,239,249,1190,3033,8972,50
BinkUncia,BinkUncia,My Drinking Team Has A Trophy Problem,316,10091,10407,8,148,156,923,2591,6737,42
Blaze Naruto Shippuden,Leo_the_Lion25,Mighty Morphin Trophy Rangers,1396,14459,15855,44,264,308,1824,4154,9569,61
BreadSkin,BreadSkin,TBC,218,22037,22255,7,448,455,1981,5162,14657,76
broadsword93,broadsword93,Started from the bottom... and still sofa king here,144,8046,8190,4,139,143,616,1777,5654,35
C-IRVINE-94,C-IRVINE-94,The Backdoor Bandits,168,12425,12593,7,210,217,1027,2962,8387,47
Carbon_lancer,Carbon_lancer,To Infinity and Beyond,30,11331,11361,0,113,113,823,2428,7997,41
CatNZ,korncat666,Snakes in the Grass,2271,12331,14602,75,235,310,1516,3895,8881,57
cbchaos67,cbchaos67,The Backdoor Bandits,202,13572,13774,9,219,228,984,3247,9315,49
clayser,clayser,THS,516,4612,5128,10,70,80,432,1253,3363,27
Combatting,Combatting,Professor V.J. Cornucopia's Fantastic Foodmagorium and Great American Steakery,214,11294,11508,6,180,186,980,2718,7624,44
DaEastside,Da-Eastside,Roo Kids On The Block,1560,19551,21111,60,386,446,2050,4799,13816,74
DaFaztFingaz,DaFaztFingaz,Professor V.J. Cornucopia's Fantastic Foodmagorium and Great American Steakery,83,4914,4997,3,78,81,336,1066,3514,26
Dark_Adonis,Dark_Adonis,Started from the bottom... and still sofa king here,265,21049,21314,5,309,314,1469,4557,14974,68
Dark_Raven666,Dark_Raven666,Super Gamindustri 64,40,21140,21180,0,417,417,1778,5091,13894,72
Darth_Krid,Darth_Krid,Snakes in the Grass,2529,15455,17984,91,341,432,2512,4934,10106,73
Deceiver,XxDecieverxX,Super Gamindustri 64,361,7462,7823,10,125,135,513,1770,5405,33
Dino_Roar,Dino_Roar,Started from the bottom... and still sofa king here,708,15632,16340,21,342,363,1919,4290,9768,64
DISCOKING,DISCOKING,People Doing Casual Things,135,11604,11739,7,218,225,984,2689,7841,45
diskdocx,diskdocx,Hail to the Ping Baby,717,23791,24508,25,517,542,3011,6391,14564,91
djhmetfan2,TrophyDad,Mighty Morphin Trophy Rangers,1312,33400,34712,29,550,579,3690,8786,21657,115
Dolken,Dolken_swe,THS,359,13066,13425,14,166,180,1096,3190,8959,49
DPatriot,DPatriot,THS,199,7037,7236,5,132,137,521,1524,5054,32
DrHambone,DrHambone,Who Needs Platinum's When You Can Get Lots of Bronzes?,286,9364,9650,7,116,123,846,2081,6600,39
Eric-B14,bubman2,The Leftovers,104,8903,9007,1,108,109,548,1847,6503,35
esstee11,esstee11,Started from the bottom... and still sofa king here,1046,3551,4597,30,76,106,639,1094,2758,28
fancyfox,Fancy_Fox,My Waifu Is Still Better Than Yours,332,15107,15439,11,260,271,1061,3250,10857,53
finally a devil,John_Smith2010,Lord of the Pings,234,5813,6047,6,67,73,348,1099,4527,27
fisty123,fisty123,My Waifu Is Still Better Than Yours,1242,16238,17480,50,306,356,2168,4455,10501,68
Foxyfox,Belle_Arelle,The Trophy Avengers,1014,4738,5752,24,80,104,623,1616,3409,30
frosteeeh21,frosteeeh21,The Leftovers,92,11033,11125,4,95,99,622,2466,7938,39
funkyweed,funkyweed,TBC,90,8381,8471,4,156,160,973,2223,5115,39
Fynn84,Infynnity84,Team Sleep,8,1746,1754,2,18,20,125,381,1228,15
Gage,ggamer15,Snakes in the Grass,1206,29456,30662,53,570,623,3881,7737,18421,110
Gashead-64,Gashead-64,Lord of the Pings,222,3173,3395,5,51,56,321,851,2167,22
GAZDAN,GAZDAN,My Drinking Team Has A Trophy Problem,297,16258,16555,10,354,364,1742,4424,10025,63
GearsOfTheDead,GearsOfTheDead,Lord of the Pings,259,3271,3530,5,56,61,358,794,2317,22
genolas77,genolas77,Started from the bottom... and still sofa king here,552,14027,14579,20,269,289,1412,3578,9300,55
guylian,guylian,Team Sleep,95,8140,8235,2,128,130,680,1870,5555,35
HaoleDave,HaoleDave,The Leftovers,211,6271,6482,7,104,111,530,1919,3922,31
Haptism,Izularia,Super Gamindustri 64,367,12478,12845,11,221,232,1169,3291,8153,49
hBLOXs,hBLOXs,Who Needs Platinum's When You Can Get Lots of Bronzes?,325,8004,8329,3,164,167,849,1806,5507,37
HellCu3ED,HellCu3ED,To Infinity and Beyond,294,11955,12249,8,251,259,1064,2784,8142,48
honda hoe,HondaHoe,People Doing Casual Things,11,6656,6667,0,147,147,730,1919,3871,33
I Bleed Green,Quickie_Lindsay,Who Needs Platinum's When You Can Get Lots of Bronzes?,102,8130,8232,2,65,67,513,1587,6065,32
iLion,lion1325478,People Doing Casual Things,477,6624,7101,12,131,143,839,1759,4360,35
IM NaMTaB,malachi1987,The Trophy Avengers,54,7111,7165,1,75,76,478,1563,5048,31
JayPBM,JayPBM,Hail to the Ping Baby,190,13444,13634,6,223,229,1355,3361,8689,52
Jerry Appleby,Jerry_Appleby,The Trophy Avengers,228,21189,21417,8,403,411,1848,5057,14101,73
JMeeks,JMeeks1875,The Backdoor Bandits,433,11917,12350,15,221,236,1227,3258,7629,49
