_MK_,MK34567,Roo Kids On The Block,223,6457,6680,10,78,88,593,1681,4318,31
AmbaLaBamba,x-Kohaku,Dabaholics Anonymous,130,7746,7876,2,125,127,722,1807,5220,35
AppleKratue,AppleKratue,My Waifu Is Still Better Than Yours,75,7022,7097,3,127,130,533,1744,4690,32
Arturia,syaoran369,My Waifu Is Still Better Than Yours,277,20203,20480,0,397,397,1630,4880,13573,70
Ashbo82,Bungles--Finger,My Drinking Team Has A Trophy Problem,198,7802,8000,9,163,172,1069,1858,4901,38
AshtimusPrime,Asher1985,Game of Moans: The Second Coming,23,8618,8641,1,139,140,768,2168,5565,37
Attack-Trik,Attack-Trik,Professor V.J. Cornucopia's Fantastic Foodmagorium and Great American Steakery,126,12246,12372,3,192,195,895,3035,8247,46
Azoth658,Azoth658,Game of Moans: The Second Coming,123,15778,15901,6,189,195,1153,3340,11213,53
Bic80,Bic80,The Backdoor Bandits,145,11746,11891,4,210,214,1117,3135,7425,47
bigdrama,bigdrama,Professor V.J. Cornucopia's Fantastic Foodmagorium and Great American Steakery,187,13138,13325,8,239,247,1170,3000,8908,50
BinkUncia,BinkUncia,My Drinking Team Has A Trophy Problem,244,10091,10335,7,148,155,919,2583,6678,42
Blaze Naruto Shippuden,Leo_the_Lion25,Mighty Morphin Trophy Rangers,892,14459,15351,33,264,297,1729,4036,9289,60
BreadSkin,BreadSkin,TBC,98,22037,22135,3,448,451,1953,5122,14609,76
broadsword93,broadsword93,Started from the bottom... and still sofa king here,100,8046,8146,3,139,142,605,1758,5641,34
C-IRVINE-94,C-IRVINE-94,The Backdoor Bandits,158,12425,12583,6,210,216,1023,2957,8387,47
Carbon_lancer,Carbon_lancer,To Infinity and Beyond,28,11331,11359,0,113,113,822,2427,7997,41
CatNZ,korncat666,Snakes in the Grass,1387,12331,13718,48,235,283,1285,3679,8471,53
cbchaos67,cbchaos67,The Backdoor Bandits,141,13572,13713,7,219,226,971,3230,9286,49
clayser,clayser,THS,423,4612,5035,9,70,79,423,1232,3301,27
Combatting,Combatting,Professor V.J. Cornucopia's Fantastic Foodmagorium and Great American Steakery,212,11294,11506,6,180,186,978,2718,7624,44
DaEastside,Da-Eastside,Roo Kids On The Block,967,19551,20518,39,386,425,1885,4628,13580,72
DaFaztFingaz,DaFaztFingaz,Professor V.J. Cornucopia's Fantastic Foodmagorium and Great American Steakery,52,4914,4966,1,78,79,334,1050,3503,26
Dark_Adonis,Dark_Adonis,Started from the bottom... and still sofa king here,141,21049,21190,2,309,311,1451,4513,14915,67
Dark_Raven666,Dark_Raven666,Super Gamindustri 64,1,21140,21141,0,417,417,1775,5087,13862,72
Darth_Krid,Darth_Krid,Snakes in the Grass,1639,15455,17094,59,341,400,2280,4693,9721,69
Deceiver,XxDecieverxX,Super Gamindustri 64,231,7462,7693,7,125,132,507,1749,5305,33
Dino_Roar,Dino_Roar,Started from the bottom... and still sofa king here,442,15632,16074,13,342,355,1861,4215,9643,63
DISCOKING,DISCOKING,People Doing Casual Things,0,11604,11604,0,218,218,920,2655,7811,45
diskdocx,diskdocx,Hail to the Ping Baby,381,23791,24172,12,517,529,2923,6266,14454,89
djhmetfan2,TrophyDad,Mighty Morphin Trophy Rangers,736,33400,34136,15,550,565,3547,8636,21388,113
Dolken,Dolken_swe,THS,159,13066,13225,9,166,175,1078,3151,8821,48
DPatriot,DPatriot,THS,158,7037,7195,2,132,134,500,1515,5046,32
DrHambone,DrHambone,Who Needs Platinum's When You Can Get Lots of Bronzes?,198,9364,9562,6,116,122,834,2070,6536,38
Eric-B14,bubman2,The Leftovers,85,8903,8988,1,108,109,548,1843,6488,35
esstee11,esstee11,Started from the bottom... and still sofa king here,700,3551,4251,19,76,95,567,976,2613,26
