Mikel93,7034,6
Mikel93,7820,6
Mikel93,7403,6
Mikel93,7322,6
whatev0r,3304,48
Dolken_swe,4456,58
Dolken_swe,6053,40
staytrue1985,5362,28
staytrue1985,851,12
staytrue1985,6245,25
staytrue1985,6131,34
lion1325478,1772,12
